subject,band,MS_duration_variance,MS_occurrence_variance,MS_coverage_CV
sub-136,delta,3.414281950330249,0.015609263780255633,0.0473771700709485
sub-136,theta,14.419431204865957,0.15484522685935617,0.1722202421196408
sub-136,alpha,0.2600964004649764,0.11637037141288925,0.05257075714932559
sub-137,delta,750.9305393518407,1.521473260774339,0.6199811775166437
sub-137,theta,29.88584382579573,4.87047790389437,0.42483059449193705
sub-137,alpha,61.58415981937524,22.40626188533964,0.6896029256884258
sub-138,delta,14.349902982705167,0.018699563922244478,0.05785483451232644
sub-138,theta,0.8635089822165627,0.5237633399059843,0.09707506047140123
sub-138,alpha,2.792088538931629,0.9814873679188312,0.16356569430900839
sub-139,delta,445.76868671570946,0.3748872856624966,0.43059395563862896
sub-139,theta,9.980645088702653,0.7476583474115353,0.2097090490044363
sub-139,alpha,1.5140320177241589,0.2935065515218937,0.10335176262058196
sub-140,delta,488.63471272879735,0.5809642266934975,0.44774918421795423
sub-140,theta,27.765658425864878,0.290515683325998,0.24753452473075477
sub-140,alpha,7.146819792023498,2.0821097400767723,0.24289531412422993
sub-141,delta,17.660731777842354,0.00960835195969854,0.07765755650015699
sub-141,theta,8.851144931491696,0.09329457259919702,0.13073256083620755
sub-141,alpha,0.5437280482355593,2.307651436774127,0.15168580193437767
sub-142,delta,4.541778407196414,0.016219833326383756,0.06588299511938629
sub-142,theta,2.3777634616206993,0.031205512380470705,0.05690407885296157
sub-142,alpha,0.11048724484652465,0.2284137337625223,0.03246833050174653
sub-143,delta,7.605520983900074,0.0014933226253156383,0.03147164988856651
sub-143,theta,0.0951208890013888,0.20380659273016943,0.0542089359129519
sub-143,alpha,0.23088808640491104,0.2626374399132897,0.023554166014039115
sub-144,delta,9.083106863619278,0.005917668942664598,0.05834217835546404
sub-144,theta,0.5668464573685644,1.4172346750354778,0.11278437312017581
sub-144,alpha,4.09232630124619,1.0007445655681346,0.181389453429862
sub-145,delta,101.42728782190336,0.02573586760278119,0.15105200091705723
sub-145,theta,18.741153319751653,0.9939923328871519,0.26489151912522385
sub-145,alpha,8.436581934013253,1.7328638698786365,0.25879787775861407
sub-146,delta,9.301133965297696,0.0092009116513258,0.06144421396196797
sub-146,theta,7.7813078732583385,1.0676396465086944,0.21161438644826905
sub-146,alpha,7.821294691020299,1.0951837242408653,0.2207433374539724
sub-147,delta,214.77325779185708,0.0031545903119237187,0.22068162075970457
sub-147,theta,18.55596066371859,0.0805242965075206,0.17350004158002866
sub-147,alpha,4.034199206617853,0.0861315257833144,0.12797686945877942
sub-148,delta,170.01256046761,0.0002998807079341934,0.19931659492107942
sub-148,theta,118.15312745038607,16.365578901462026,0.6853342211668364
sub-148,alpha,7.8747731292459875,1.7852763583826141,0.24806560133237027
sub-149,delta,128.09808991048965,0.12307273498463256,0.2280510582047228
sub-149,theta,23.50440274301183,0.37788437207895403,0.25373256590021
sub-149,alpha,3.6966085481417745,1.147139059184496,0.18241648832851984
